test4sub9of100,test4pub1of1,1,317,172,308,1596,2076
test4sub22of100,test4pub1of1,1,317,172,737,1636,2545
test4sub17of100,test4pub1of1,1,317,172,267,1676,2115
test4sub11of100,test4pub1of1,1,317,172,245,1716,2133
test4sub70of100,test4pub1of1,1,317,172,488,1757,2417
test4sub94of100,test4pub1of1,1,317,172,317,1797,2286
test4sub78of100,test4pub1of1,1,317,172,405,1837,2414
test4sub40of100,test4pub1of1,1,317,172,362,1877,2411
test4sub55of100,test4pub1of1,1,317,172,1017,1800,2989
test4sub24of100,test4pub1of1,1,317,172,1064,1794,3030
test4sub31of100,test4pub1of1,1,317,172,1069,1829,3070
test4sub26of100,test4pub1of1,1,317,172,1076,1863,3111
test4sub86of100,test4pub1of1,1,317,172,1087,1890,3149
test4sub100of100,test4pub1of1,1,317,172,1109,1909,3190
test4sub71of100,test4pub1of1,1,317,172,1116,1940,3228
test4sub73of100,test4pub1of1,1,317,172,1134,1960,3266
test4sub57of100,test4pub1of1,1,317,172,1140,1998,3310
test4sub27of100,test4pub1of1,1,317,172,1153,2025,3350
test4sub10of100,test4pub1of1,1,317,172,1177,2041,3390
test4sub79of100,test4pub1of1,1,317,172,1248,2010,3430
test4sub64of100,test4pub1of1,1,317,172,1318,1981,3471
test4sub41of100,test4pub1of1,1,317,172,1321,2017,3510
test4sub21of100,test4pub1of1,1,317,172,1348,2030,3550
test4sub92of100,test4pub1of1,1,317,172,1349,2069,3590
test4sub30of100,test4pub1of1,1,317,172,1370,2088,3630
test4sub36of100,test4pub1of1,1,317,172,1386,2112,3670
test4sub67of100,test4pub1of1,1,317,172,1391,2147,3710
test4sub38of100,test4pub1of1,1,317,172,1401,2177,3750
test4sub82of100,test4pub1of1,1,317,172,1454,2164,3790
test4sub80of100,test4pub1of1,1,317,172,1457,2201,3830
test4sub61of100,test4pub1of1,1,317,172,1486,2212,3870
test4sub81of100,test4pub1of1,1,317,172,1501,2238,3911
test4sub43of100,test4pub1of1,1,317,172,1505,2274,3951
test4sub47of100,test4pub1of1,1,317,172,1518,2301,3991
test4sub25of100,test4pub1of1,1,317,172,1548,2310,4030
test4sub8of100,test4pub1of1,1,317,172,1579,2319,4070
test4sub68of100,test4pub1of1,1,317,172,1585,2353,4110
test4sub37of100,test4pub1of1,1,317,172,1619,2359,4150
test4sub53of100,test4pub1of1,1,317,172,1631,2388,4191
test4sub97of100,test4pub1of1,1,317,172,1665,2393,4230
test4sub49of100,test4pub1of1,1,317,172,1693,2406,4271
test4sub28of100,test4pub1of1,1,317,172,1786,2352,4310
test4sub84of100,test4pub1of1,1,317,172,1798,2380,4350
test4sub90of100,test4pub1of1,1,317,172,1802,2385,4359
test4sub52of100,test4pub1of1,1,317,172,1836,2422,4430
test4sub12of100,test4pub1of1,1,317,172,1836,2462,4470
test4sub46of100,test4pub1of1,1,317,172,1858,2480,4510
test4sub23of100,test4pub1of1,1,317,172,1864,2514,4550
test4sub95of100,test4pub1of1,1,317,172,1868,2551,4591
test4sub88of100,test4pub1of1,1,317,172,1869,2589,4630
test4sub13of100,test4pub1of1,1,317,172,1874,2625,4671
test4sub29of100,test4pub1of1,1,317,172,1899,2639,4710
test4sub20of100,test4pub1of1,1,317,172,1905,2673,4750
test4sub89of100,test4pub1of1,1,317,172,1906,2713,4791
test4sub72of100,test4pub1of1,1,317,172,1911,2748,4831
test4sub18of100,test4pub1of1,1,317,172,1950,2748,4870
test4sub56of100,test4pub1of1,1,317,172,1975,2764,4911
test4sub50of100,test4pub1of1,1,317,172,1989,2790,4951
test4sub98of100,test4pub1of1,1,317,172,1997,2822,4991
test4sub3of100,test4pub1of1,1,317,172,2016,2842,5030
test4sub75of100,test4pub1of1,1,317,172,2036,2863,5071
test4sub60of100,test4pub1of1,1,317,172,2047,2892,5111
test4sub58of100,test4pub1of1,1,317,172,2050,2928,5150
test4sub85of100,test4pub1of1,1,317,172,2090,2929,5191
test4sub48of100,test4pub1of1,10,1468,182,16,459,657
test4sub32of100,test4pub1of1,10,1468,182,23,557,762
test4sub5of100,test4pub1of1,10,1468,182,33,545,760
test4sub14of100,test4pub1of1,10,1468,182,44,569,795
test4sub59of100,test4pub1of1,10,1468,182,51,604,837
test4sub34of100,test4pub1of1,10,1468,182,52,644,878
test4sub11of100,test4pub1of1,10,1468,182,48,682,912
test4sub17of100,test4pub1of1,10,1468,182,54,720,956
test4sub1of100,test4pub1of1,10,1468,182,41,759,982
test4sub44of100,test4pub1of1,10,1468,182,57,798,1037
test4sub66of100,test4pub1of1,10,1468,182,60,836,1078
test4sub6of100,test4pub1of1,10,1468,182,79,857,1118
test4sub9of100,test4pub1of1,10,1468,182,81,895,1158
test4sub94of100,test4pub1of1,10,1468,182,97,920,1199
test4sub54of100,test4pub1of1,10,1468,182,99,957,1238
test4sub51of100,test4pub1of1,10,1468,182,111,678,971
test4sub30of100,test4pub1of1,10,1468,182,421,715,1318
test4sub21of100,test4pub1of1,10,1468,182,422,755,1359
test4sub71of100,test4pub1of1,10,1468,182,425,792,1399
test4sub60of100,test4pub1of1,10,1468,182,428,828,1438
test4sub92of100,test4pub1of1,10,1468,182,430,866,1478
test4sub29of100,test4pub1of1,10,1468,182,431,905,1518
test4sub85of100,test4pub1of1,10,1468,182,433,943,1558
test4sub88of100,test4pub1of1,10,1468,182,434,982,1598
test4sub100of100,test4pub1of1,10,1468,182,428,1020,1630
test4sub95of100,test4pub1of1,10,1468,182,437,1059,1678
test4sub46of100,test4pub1of1,10,1468,182,443,1094,1719
test4sub52of100,test4pub1of1,10,1468,182,446,1131,1759
test4sub90of100,test4pub1of1,10,1468,182,451,1166,1799
test4sub84of100,test4pub1of1,10,1468,182,454,1203,1839
test4sub18of100,test4pub1of1,10,1468,182,457,1239,1878
test4sub20of100,test4pub1of1,10,1468,182,457,1278,1917
test4sub49of100,test4pub1of1,10,1468,182,462,1314,1958
test4sub53of100,test4pub1of1,10,1468,182,466,1351,1999
test4sub58of100,test4pub1of1,10,1468,182,469,1383,2034
test4sub75of100,test4pub1of1,10,1468,182,475,1422,2079
test4sub50of100,test4pub1of1,10,1468,182,465,1459,2106
test4sub25of100,test4pub1of1,10,1468,182,478,1499,2159
test4sub81of100,test4pub1of1,10,1468,182,481,1535,2198
test4sub47of100,test4pub1of1,10,1468,182,481,1575,2238
test4sub56of100,test4pub1of1,10,1468,182,475,1613,2270
test4sub37of100,test4pub1of1,10,1468,182,469,1651,2302
test4sub12of100,test4pub1of1,10,1468,182,449,1690,2321
test4sub28of100,test4pub1of1,10,1468,182,460,1730,2372
test4sub80of100,test4pub1of1,10,1468,182,487,1770,2439
test4sub82of100,test4pub1of1,10,1468,182,490,1806,2478
test4sub38of100,test4pub1of1,10,1468,182,493,1843,2518
test4sub26of100,test4pub1of1,10,1468,182,498,1878,2558
test4sub64of100,test4pub1of1,10,1468,182,499,1918,2599
test4sub31of100,test4pub1of1,10,1468,182,501,1955,2638
test4sub55of100,test4pub1of1,10,1468,182,502,1995,2679
test4sub83of100,test4pub1of1,10,1468,182,505,2032,2719
test4sub57of100,test4pub1of1,10,1468,182,506,2071,2759
test4sub86of100,test4pub1of1,10,1468,182,510,2043,2735
test4sub63of100,test4pub1of1,10,1468,182,511,2082,2775
test4sub8of100,test4pub1of1,10,1468,182,473,2118,2773
test4sub67of100,test4pub1of1,10,1468,182,496,2156,2834
test4sub98of100,test4pub1of1,10,1468,182,462,2188,2832
test4sub61of100,test4pub1of1,10,1468,182,485,2227,2894
test4sub3of100,test4pub1of1,10,1468,182,472,2267,2921
test4sub23of100,test4pub1of1,10,1468,182,440,2306,2928
test4sub97of100,test4pub1of1,10,1468,182,466,2470,3118
test4sub73of100,test4pub1of1,10,1468,182,508,2386,3076
test4sub79of100,test4pub1of1,10,1468,182,505,2423,3110
test4sub68of100,test4pub1of1,10,1468,182,471,2454,3107
test4sub22of100,test4pub1of1,10,1468,182,606,2491,3279
test4sub13of100,test4pub1of1,10,1468,182,603,2530,3315
test4sub72of100,test4pub1of1,10,1468,182,601,2567,3350
test4sub93of100,test4pub1of1,10,1468,182,508,2607,3297
test4sub40of100,test4pub1of1,10,1468,182,581,2644,3407
test4sub43of100,test4pub1of1,10,1468,182,481,2682,3345
test4sub89of100,test4pub1of1,10,1468,182,600,2721,3503
test4sub19of100,test4pub1of1,10,1468,182,581,2760,3523
test4sub41of100,test4pub1of1,10,1468,182,498,2800,3480
test4sub96of100,test4pub1of1,10,1468,182,581,2838,3601
test4sub77of100,test4pub1of1,10,1468,182,580,2875,3637
test4sub78of100,test4pub1of1,10,1468,182,580,2915,3677
test4sub62of100,test4pub1of1,10,1468,182,580,2950,3712
test4sub7of100,test4pub1of1,10,1468,182,580,2989,3751
test4sub65of100,test4pub1of1,10,1468,182,580,3029,3791
test4sub27of100,test4pub1of1,10,1468,182,748,2949,3879
test4sub10of100,test4pub1of1,10,1468,182,754,2983,3919
test4sub99of100,test4pub1of1,10,1468,182,580,3147,3909
test4sub39of100,test4pub1of1,10,1468,182,579,3186,3947
test4sub15of100,test4pub1of1,10,1468,182,580,3231,3993
test4sub2of100,test4pub1of1,10,1468,182,579,3261,4022
test4sub42of100,test4pub1of1,10,1468,182,578,3299,4059
test4sub16of100,test4pub1of1,10,1468,182,579,3344,4105
test4sub70of100,test4pub1of1,10,1468,182,579,3381,4142
test4sub4of100,test4pub1of1,10,1468,182,580,3420,4182
test4sub91of100,test4pub1of1,10,1468,182,578,3458,4218
test4sub69of100,test4pub1of1,10,1468,182,578,3495,4255
test4sub74of100,test4pub1of1,10,1468,182,579,3537,4298
test4sub33of100,test4pub1of1,10,1468,182,577,3572,4331
test4sub45of100,test4pub1of1,10,1468,182,577,3615,4374
test4sub87of100,test4pub1of1,10,1468,182,576,3649,4407
test4sub76of100,test4pub1of1,10,1468,182,577,3692,4451
test4sub35of100,test4pub1of1,10,1468,182,575,3727,4484
test4sub24of100,test4pub1of1,10,1468,182,501,3764,4447
test4sub36of100,test4pub1of1,10,1468,182,497,3802,4481
test4sub48of100,test4pub1of1,100,12976,134,234,909,1277
test4sub32of100,test4pub1of1,100,12976,134,658,529,1321
test4sub1of100,test4pub1of1,100,12976,134,690,541,1365
test4sub5of100,test4pub1of1,100,12976,134,690,581,1405
test4sub14of100,test4pub1of1,100,12976,134,761,550,1445
test4sub11of100,test4pub1of1,100,12976,134,1022,329,1485
test4sub59of100,test4pub1of1,100,12976,134,1096,299,1529
test4sub17of100,test4pub1of1,100,12976,134,1170,265,1569
test4sub44of100,test4pub1of1,100,12976,134,1176,303,1613
test4sub66of100,test4pub1of1,100,12976,134,1208,315,1657
test4sub6of100,test4pub1of1,100,12976,134,1248,319,1701
test4sub9of100,test4pub1of1,100,12976,134,1375,232,1741
test4sub94of100,test4pub1of1,100,12976,134,1379,253,1766
test4sub54of100,test4pub1of1,100,12976,134,1437,257,1828
test4sub51of100,test4pub1of1,100,12976,134,1461,274,1869
test4sub40of100,test4pub1of1,100,12976,134,1584,188,1906
test4sub96of100,test4pub1of1,100,12976,134,1590,228,1952
test4sub62of100,test4pub1of1,100,12976,134,1654,209,1997
test4sub19of100,test4pub1of1,100,12976,134,1756,147,2037
test4sub39of100,test4pub1of1,100,12976,134,2129,42,2305
test4sub34of100,test4pub1of1,100,12976,134,2140,71,2345
test4sub2of100,test4pub1of1,100,12976,134,2143,112,2389
test4sub43of100,test4pub1of1,100,12976,134,2283,44,2461
test4sub77of100,test4pub1of1,100,12976,134,2395,44,2573
test4sub78of100,test4pub1of1,100,12976,134,2411,73,2618
test4sub65of100,test4pub1of1,100,12976,134,2461,66,2661
test4sub7of100,test4pub1of1,100,12976,134,2481,90,2705
test4sub99of100,test4pub1of1,100,12976,134,2485,142,2761
test4sub4of100,test4pub1of1,100,12976,134,2510,169,2813
test4sub91of100,test4pub1of1,100,12976,134,2522,201,2857
test4sub82of100,test4pub1of1,100,12976,134,2558,209,2901
test4sub80of100,test4pub1of1,100,12976,134,2562,253,2949
test4sub61of100,test4pub1of1,100,12976,134,2563,295,2992
test4sub81of100,test4pub1of1,100,12976,134,2570,329,3033
test4sub47of100,test4pub1of1,100,12976,134,2582,450,3166
test4sub25of100,test4pub1of1,100,12976,134,2583,486,3203
test4sub8of100,test4pub1of1,100,12976,134,2589,525,3248
test4sub37of100,test4pub1of1,100,12976,134,2593,557,3284
test4sub53of100,test4pub1of1,100,12976,134,2597,601,3332
test4sub97of100,test4pub1of1,100,12976,134,2598,645,3377
test4sub68of100,test4pub1of1,100,12976,134,2590,657,3381
test4sub28of100,test4pub1of1,100,12976,134,2603,700,3437
test4sub46of100,test4pub1of1,100,12976,134,2631,741,3506
test4sub23of100,test4pub1of1,100,12976,134,2635,780,3549
test4sub49of100,test4pub1of1,100,12976,134,2602,823,3559
test4sub84of100,test4pub1of1,100,12976,134,2623,866,3623
test4sub52of100,test4pub1of1,100,12976,134,2620,910,3664
test4sub16of100,test4pub1of1,100,12976,134,2625,950,3709
test4sub90of100,test4pub1of1,100,12976,134,2623,993,3750
test4sub95of100,test4pub1of1,100,12976,134,2651,1023,3808
test4sub88of100,test4pub1of1,100,12976,134,2669,1055,3858
test4sub13of100,test4pub1of1,100,12976,134,2672,1099,3905
test4sub29of100,test4pub1of1,100,12976,134,2676,1139,3949
test4sub89of100,test4pub1of1,100,12976,134,2686,1169,3989
test4sub72of100,test4pub1of1,100,12976,134,2719,1180,4033
test4sub56of100,test4pub1of1,100,12976,134,2724,1218,4076
test4sub50of100,test4pub1of1,100,12976,134,2735,1247,4116
test4sub3of100,test4pub1of1,100,12976,134,2737,1286,4157
test4sub75of100,test4pub1of1,100,12976,134,2768,1295,4197
test4sub60of100,test4pub1of1,100,12976,134,2809,1293,4236
test4sub58of100,test4pub1of1,100,12976,134,2812,1331,4277
test4sub85of100,test4pub1of1,100,12976,134,2815,1368,4317
test4sub15of100,test4pub1of1,100,12976,134,2866,1357,4357
test4sub20of100,test4pub1of1,100,12976,134,2866,1401,4401
test4sub70of100,test4pub1of1,100,12976,134,2910,1397,4441
test4sub55of100,test4pub1of1,100,12976,134,2932,1415,4481
test4sub73of100,test4pub1of1,100,12976,134,2937,1450,4521
test4sub41of100,test4pub1of1,100,12976,134,3054,1373,4561
test4sub12of100,test4pub1of1,100,12976,134,3114,1353,4601
test4sub74of100,test4pub1of1,100,12976,134,3161,1346,4641
test4sub18of100,test4pub1of1,100,12976,134,3181,1366,4681
test4sub27of100,test4pub1of1,100,12976,134,3196,1391,4721
test4sub98of100,test4pub1of1,100,12976,134,3196,1431,4761
test4sub42of100,test4pub1of1,100,12976,134,3201,1466,4801
test4sub76of100,test4pub1of1,100,12976,134,3212,1495,4841
test4sub33of100,test4pub1of1,100,12976,134,3217,1530,4881
test4sub45of100,test4pub1of1,100,12976,134,3283,1504,4921
test4sub69of100,test4pub1of1,100,12976,134,3325,1502,4961
test4sub87of100,test4pub1of1,100,12976,134,3360,1496,4990
test4sub22of100,test4pub1of1,100,12976,134,3372,1535,5041
test4sub35of100,test4pub1of1,100,12976,134,3392,1555,5081
test4sub63of100,test4pub1of1,100,12976,134,3397,1590,5121
test4sub93of100,test4pub1of1,100,12976,134,3460,1667,5261
test4sub83of100,test4pub1of1,100,12976,134,3470,1703,5307
test4sub24of100,test4pub1of1,100,12976,134,3601,1617,5352
test4sub71of100,test4pub1of1,100,12976,134,3604,1649,5387
test4sub26of100,test4pub1of1,100,12976,134,3625,1670,5429
test4sub31of100,test4pub1of1,100,12976,134,3627,1712,5473
test4sub86of100,test4pub1of1,100,12976,134,3634,1745,5513
test4sub100of100,test4pub1of1,100,12976,134,3654,1769,5557
test4sub57of100,test4pub1of1,100,12976,134,3657,1806,5597
test4sub10of100,test4pub1of1,100,12976,134,3724,1785,5643
test4sub64of100,test4pub1of1,100,12976,134,3728,1826,5688
test4sub79of100,test4pub1of1,100,12976,134,3730,1865,5729
test4sub38of100,test4pub1of1,100,12976,134,3746,1893,5773
test4sub36of100,test4pub1of1,100,12976,134,3761,1918,5813
test4sub30of100,test4pub1of1,100,12976,134,3762,1960,5856
test4sub67of100,test4pub1of1,100,12976,134,3793,1970,5897
test4sub21of100,test4pub1of1,100,12976,134,3778,2013,5925
test4sub92of100,test4pub1of1,100,12976,134,3780,2062,5976
test4sub48of100,test4pub1of10,1,317,24,5,830,859
test4sub32of100,test4pub1of10,1,317,24,9,867,900
test4sub5of100,test4pub1of10,1,317,24,16,900,940
test4sub1of100,test4pub1of10,1,317,24,19,937,980
test4sub14of100,test4pub1of10,1,317,24,22,978,1024
test4sub11of100,test4pub1of10,1,317,24,27,1013,1064
test4sub59of100,test4pub1of10,1,317,24,31,1048,1103
test4sub34of100,test4pub1of10,1,317,24,32,1088,1144
test4sub44of100,test4pub1of10,1,317,24,34,1126,1184
test4sub17of100,test4pub1of10,1,317,24,34,1166,1224
test4sub66of100,test4pub1of10,1,317,24,42,1198,1264
test4sub6of100,test4pub1of10,1,317,24,43,1237,1304
test4sub9of100,test4pub1of10,1,317,24,46,1273,1343
test4sub94of100,test4pub1of10,1,317,24,49,1311,1384
test4sub54of100,test4pub1of10,1,317,24,50,1349,1423
test4sub51of100,test4pub1of10,1,317,24,52,1388,1464
test4sub40of100,test4pub1of10,1,317,24,53,1426,1503
test4sub96of100,test4pub1of10,1,317,24,53,1466,1543
test4sub62of100,test4pub1of10,1,317,24,55,1505,1584
test4sub19of100,test4pub1of10,1,317,24,59,1541,1624
test4sub77of100,test4pub1of10,1,317,24,62,1578,1664
test4sub78of100,test4pub1of10,1,317,24,62,1618,1704
test4sub15of100,test4pub1of10,1,317,24,64,1656,1744
test4sub65of100,test4pub1of10,1,317,24,64,1696,1784
test4sub7of100,test4pub1of10,1,317,24,70,1730,1824
test4sub99of100,test4pub1of10,1,317,24,78,1762,1864
test4sub4of100,test4pub1of10,1,317,24,82,1798,1904
test4sub39of100,test4pub1of10,1,317,24,83,1837,1944
test4sub16of100,test4pub1of10,1,317,24,86,1874,1984
test4sub74of100,test4pub1of10,1,317,24,89,1911,2024
test4sub70of100,test4pub1of10,1,317,24,88,1951,2063
test4sub2of100,test4pub1of10,1,317,24,91,1989,2104
test4sub42of100,test4pub1of10,1,317,24,93,2027,2144
test4sub91of100,test4pub1of10,1,317,24,94,2066,2184
test4sub69of100,test4pub1of10,1,317,24,95,2105,2224
test4sub76of100,test4pub1of10,1,317,24,97,2143,2264
test4sub33of100,test4pub1of10,1,317,24,102,2178,2304
test4sub45of100,test4pub1of10,1,317,24,103,2217,2344
test4sub35of100,test4pub1of10,1,317,24,104,2256,2384
test4sub22of100,test4pub1of10,1,317,24,105,2295,2424
test4sub87of100,test4pub1of10,1,317,24,105,2334,2463
test4sub63of100,test4pub1of10,1,317,24,107,2372,2503
test4sub93of100,test4pub1of10,1,317,24,108,2411,2543
test4sub55of100,test4pub1of10,1,317,24,110,2450,2584
test4sub83of100,test4pub1of10,1,317,24,112,2488,2624
test4sub73of100,test4pub1of10,1,317,24,115,2525,2664
test4sub27of100,test4pub1of10,1,317,24,118,2562,2704
test4sub41of100,test4pub1of10,1,317,24,127,2593,2744
test4sub82of100,test4pub1of10,1,317,24,138,2622,2784
test4sub80of100,test4pub1of10,1,317,24,154,2646,2824
test4sub61of100,test4pub1of10,1,317,24,156,2684,2864
test4sub24of100,test4pub1of10,1,317,24,158,2722,2904
test4sub81of100,test4pub1of10,1,317,24,160,2759,2943
test4sub43of100,test4pub1of10,1,317,24,160,2799,2983
test4sub47of100,test4pub1of10,1,317,24,160,2838,3022
test4sub8of100,test4pub1of10,1,317,24,162,2876,3062
test4sub37of100,test4pub1of10,1,317,24,165,2915,3104
test4sub25of100,test4pub1of10,1,317,24,163,2955,3142
test4sub68of100,test4pub1of10,1,317,24,164,2995,3183
test4sub28of100,test4pub1of10,1,317,24,167,3032,3223
test4sub84of100,test4pub1of10,1,317,24,171,3069,3264
test4sub71of100,test4pub1of10,1,317,24,194,3086,3304
test4sub26of100,test4pub1of10,1,317,24,235,3085,3344
test4sub31of100,test4pub1of10,1,317,24,278,3081,3383
test4sub86of100,test4pub1of10,1,317,24,319,3081,3424
test4sub100of100,test4pub1of10,1,317,24,362,3077,3463
test4sub57of100,test4pub1of10,1,317,24,403,3077,3504
test4sub10of100,test4pub1of10,1,317,24,449,3070,3543
test4sub64of100,test4pub1of10,1,317,24,494,3066,3584
test4sub79of100,test4pub1of10,1,317,24,535,3065,3624
test4sub38of100,test4pub1of10,1,317,24,579,3061,3664
test4sub36of100,test4pub1of10,1,317,24,619,3061,3704
test4sub30of100,test4pub1of10,1,317,24,662,3057,3743
test4sub67of100,test4pub1of10,1,317,24,703,3057,3784
test4sub21of100,test4pub1of10,1,317,24,756,3043,3823
test4sub46of100,test4pub1of10,1,317,24,173,3667,3864
test4sub48of100,test4pub2of10,1,189,11,401,3003,3415
test4sub32of100,test4pub2of10,1,189,11,441,2970,3422
test4sub5of100,test4pub2of10,1,189,11,481,2933,3425
test4sub14of100,test4pub2of10,1,189,11,565,2852,3428
test4sub11of100,test4pub2of10,1,189,11,605,2815,3431
test4sub59of100,test4pub2of10,1,189,11,645,2776,3432
test4sub34of100,test4pub2of10,1,189,11,685,2738,3434
test4sub44of100,test4pub2of10,1,189,11,725,2698,3434
test4sub1of100,test4pub2of10,1,189,11,522,2904,3437
test4sub17of100,test4pub2of10,1,189,11,765,2660,3436
test4sub66of100,test4pub2of10,1,189,11,805,2624,3440
test4sub6of100,test4pub2of10,1,189,11,845,2584,3440
test4sub9of100,test4pub2of10,1,189,11,885,2546,3442
test4sub94of100,test4pub2of10,1,189,11,925,2507,3443
test4sub54of100,test4pub2of10,1,189,11,965,2469,3445
test4sub51of100,test4pub2of10,1,189,11,1005,2429,3445
test4sub96of100,test4pub2of10,1,189,11,1085,2352,3448
test4sub62of100,test4pub2of10,1,189,11,1125,2311,3447
test4sub19of100,test4pub2of10,1,189,11,1166,2275,3452
test4sub77of100,test4pub2of10,1,189,11,1205,2236,3452
test4sub90of100,test4pub1of10,1,317,24,171,3745,3940
test4sub78of100,test4pub2of10,1,189,11,1246,2234,3491
test4sub15of100,test4pub2of10,1,189,11,1285,2197,3493
test4sub65of100,test4pub2of10,1,189,11,1325,2158,3494
test4sub7of100,test4pub2of10,1,189,11,1365,2120,3496
test4sub99of100,test4pub2of10,1,189,11,1405,2080,3496
test4sub4of100,test4pub2of10,1,189,11,1445,2043,3499
test4sub39of100,test4pub2of10,1,189,11,1485,2003,3499
test4sub16of100,test4pub2of10,1,189,11,1525,1966,3502
test4sub74of100,test4pub2of10,1,189,11,1565,1925,3501
test4sub70of100,test4pub2of10,1,189,11,1605,1887,3503
test4sub2of100,test4pub2of10,1,189,11,1645,1849,3505
test4sub42of100,test4pub2of10,1,189,11,1685,1811,3507
test4sub91of100,test4pub2of10,1,189,11,1725,1771,3507
test4sub41of100,test4pub2of10,1,189,11,2285,1229,3525
test4sub27of100,test4pub2of10,1,189,11,2245,1268,3524
test4sub83of100,test4pub2of10,1,189,11,2165,1350,3526
test4sub55of100,test4pub2of10,1,189,11,2125,1391,3527
test4sub73of100,test4pub2of10,1,189,11,2205,1310,3526
test4sub76of100,test4pub2of10,1,189,11,1805,1712,3528
test4sub93of100,test4pub2of10,1,189,11,2085,1431,3527
test4sub63of100,test4pub2of10,1,189,11,2045,1471,3527
test4sub87of100,test4pub2of10,1,189,11,2005,1512,3528
test4sub22of100,test4pub2of10,1,189,11,1965,1552,3528
test4sub35of100,test4pub2of10,1,189,11,1925,1592,3528
test4sub69of100,test4pub2of10,1,189,11,1765,1752,3528
test4sub33of100,test4pub2of10,1,189,11,1845,1672,3528
test4sub92of100,test4pub1of10,1,317,24,2109,1883,4016
test4sub82of100,test4pub2of10,1,189,11,2325,1231,3567
test4sub80of100,test4pub2of10,1,189,11,2365,1194,3570
test4sub61of100,test4pub2of10,1,189,11,2405,1157,3573
test4sub24of100,test4pub2of10,1,189,11,2445,1120,3576
test4sub81of100,test4pub2of10,1,189,11,2485,1084,3580
test4sub43of100,test4pub2of10,1,189,11,2525,1048,3584
test4sub47of100,test4pub2of10,1,189,11,2565,1012,3588
test4sub8of100,test4pub2of10,1,189,11,2605,975,3591
test4sub37of100,test4pub2of10,1,189,11,2645,939,3595
test4sub25of100,test4pub2of10,1,189,11,2686,901,3598
test4sub68of100,test4pub2of10,1,189,11,2725,864,3600
test4sub28of100,test4pub2of10,1,189,11,2765,828,3604
test4sub84of100,test4pub2of10,1,189,11,2805,793,3609
test4sub71of100,test4pub2of10,1,189,11,2845,756,3612
test4sub26of100,test4pub2of10,1,189,11,2885,719,3615
test4sub31of100,test4pub2of10,1,189,11,2925,682,3618
test4sub86of100,test4pub2of10,1,189,11,2965,646,3622
test4sub100of100,test4pub2of10,1,189,11,3005,609,3625
test4sub57of100,test4pub2of10,1,189,11,3045,574,3630
test4sub64of100,test4pub2of10,1,189,11,3125,497,3633
test4sub79of100,test4pub2of10,1,189,11,3165,457,3633
test4sub38of100,test4pub2of10,1,189,11,3205,419,3635
test4sub36of100,test4pub2of10,1,189,11,3245,380,3636
test4sub30of100,test4pub2of10,1,189,11,3285,342,3638
test4sub67of100,test4pub2of10,1,189,11,3325,302,3638
test4sub23of100,test4pub1of10,1,317,24,173,3931,4128
test4sub21of100,test4pub2of10,1,189,11,3365,303,3679
test4sub46of100,test4pub2of10,1,189,11,3405,265,3681
test4sub32of100,test4pub3of10,1,189,19,3074,257,3350
test4sub5of100,test4pub3of10,1,189,19,3078,257,3354
test4sub14of100,test4pub3of10,1,189,19,3081,254,3354
test4sub11of100,test4pub3of10,1,189,19,3084,254,3357
test4sub59of100,test4pub3of10,1,189,19,3084,254,3357
